node_type,x(m),y(m),RSSI,SINR,obss/pd,throughput
1,-4.7655,1.9505,-56.63,23.55,-82,48.74
0,78.9581,59.2186,20,10000,-62,36.65
1,81.5746,66.6923,-77.74,35.43,-62,36.65
0,78.9581,59.2186,20,10000,-63,36.24
1,81.5746,66.6923,-58.74,34.56,-63,36.24
0,78.9581,59.2186,20,10000,-64,36.24
1,81.5746,66.6923,-58.74,34.56,-64,36.24
0,78.9581,59.2186,20,10000,-65,36.24
1,81.5746,66.6923,-58.74,34.57,-65,36.24
0,78.9581,59.2186,20,10000,-66,36.67
1,81.5746,66.6923,-58.74,34.57,-66,36.67
0,78.9581,59.2186,20,10000,-67,36.67
1,81.5746,66.6923,-58.74,34.58,-67,36.67
0,78.9581,59.2186,20,10000,-68,36.67
1,81.5746,66.6923,-58.74,34.59,-68,36.67
0,78.9581,59.2186,20,10000,-69,36.67
1,81.5746,66.6923,-58.74,34.6,-69,36.67
0,78.9581,59.2186,20,10000,-70,38.94
1,81.5746,66.6923,-69.74,34.31,-70,38.94
0,78.9581,59.2186,20,10000,-71,41.82
1,81.5746,66.6923,-58.74,35.5,-71,41.82
0,78.9581,59.2186,20,10000,-72,41.82
1,81.5746,66.6923,-58.74,35.5,-72,41.82
0,78.9581,59.2186,20,10000,-73,41.82
1,81.5746,66.6923,-58.74,35.5,-73,41.82
0,78.9581,59.2186,20,10000,-74,41.82
1,81.5746,66.6923,-58.74,35.5,-74,41.82
0,78.9581,59.2186,20,10000,-75,41.82
1,81.5746,66.6923,-58.74,35.5,-75,41.82
0,78.9581,59.2186,20,10000,-76,41.82
1,81.5746,66.6923,-58.74,35.5,-76,41.82
0,78.9581,59.2186,20,10000,-77,41.82
1,81.5746,66.6923,-58.74,35.5,-77,41.82
0,78.9581,59.2186,20,10000,-78,41.82
1,81.5746,66.6923,-58.74,35.5,-78,41.82
0,78.9581,59.2186,20,10000,-79,42.73
1,81.5746,66.6923,-58.74,35.52,-79,42.73
0,78.9581,59.2186,20,10000,-80,42.73
1,81.5746,66.6923,-58.74,35.52,-80,42.73
0,78.9581,59.2186,20,10000,-81,42.73
1,81.5746,66.6923,-58.74,35.52,-81,42.73
0,78.9581,59.2186,20,10000,-82,42.73
1,81.5746,66.6923,-58.74,35.52,-82,42.73
0,74.9353,56.2015,20,10000,-62,88.15
1,79.4073,60.0721,-54.58,40.39,-62,88.15
0,74.9353,56.2015,20,10000,-63,88.15
1,79.4073,60.0721,-54.58,40.39,-63,88.15
0,74.9353,56.2015,20,10000,-64,88.15
1,79.4073,60.0721,-54.58,40.39,-64,88.15
0,74.9353,56.2015,20,10000,-65,88.15
1,79.4073,60.0721,-54.58,40.39,-65,88.15
0,74.9353,56.2015,20,10000,-66,88.15
1,79.4073,60.0721,-54.58,40.39,-66,88.15
0,74.9353,56.2015,20,10000,-67,88.15
1,79.4073,60.0721,-54.58,40.39,-67,88.15
0,74.9353,56.2015,20,10000,-68,88.15
1,79.4073,60.0721,-54.58,40.39,-68,88.15
0,74.9353,56.2015,20,10000,-69,88.15
1,79.4073,60.0721,-54.58,40.39,-69,88.15
0,74.9353,56.2015,20,10000,-70,88.15
1,79.4073,60.0721,-54.58,40.39,-70,88.15
0,74.9353,56.2015,20,10000,-71,88.15
1,79.4073,60.0721,-54.58,40.39,-71,88.15
0,74.9353,56.2015,20,10000,-72,88.15
1,79.4073,60.0721,-54.58,40.39,-72,88.15
0,74.9353,56.2015,20,10000,-73,88.15
1,79.4073,60.0721,-54.58,40.39,-73,88.15
0,74.9353,56.2015,20,10000,-74,88.15
1,79.4073,60.0721,-54.58,40.39,-74,88.15
0,74.9353,56.2015,20,10000,-75,88.15
1,79.4073,60.0721,-54.58,40.39,-75,88.15
0,74.9353,56.2015,20,10000,-76,88.15
1,79.4073,60.0721,-54.58,40.39,-76,88.15
0,74.9353,56.2015,20,10000,-77,88.15
1,79.4073,60.0721,-54.58,40.39,-77,88.15
0,74.9353,56.2015,20,10000,-78,88.15
1,79.4073,60.0721,-54.58,40.39,-78,88.15
0,74.9353,56.2015,20,10000,-79,88.15
1,79.4073,60.0721,-54.58,40.39,-79,88.15
0,74.9353,56.2015,20,10000,-80,88.15
1,79.4073,60.0721,-54.58,40.39,-80,88.15
0,74.9353,56.2015,20,10000,-81,88.15
1,79.4073,60.0721,-54.58,40.39,-81,88.15
0,74.9353,56.2015,20,10000,-82,88.15
1,79.4073,60.0721,-54.58,40.39,-82,88.15
0,2.3317,1.7488,20,10000,-62,88.2
1,7.3628,-1.8966,-55.25,39.75,-62,88.2
0,2.3317,1.7488,20,10000,-63,88.2
1,7.3628,-1.8966,-55.25,39.75,-63,88.2
0,2.3317,1.7488,20,10000,-64,88.2
1,7.3628,-1.8966,-55.25,39.75,-64,88.2
0,2.3317,1.7488,20,10000,-65,88.2
1,7.3628,-1.8966,-55.25,39.75,-65,88.2
0,2.3317,1.7488,20,10000,-66,88.2
1,7.3628,-1.8966,-55.25,39.75,-66,88.2
0,2.3317,1.7488,20,10000,-67,88.2
1,7.3628,-1.8966,-55.25,39.75,-67,88.2
0,2.3317,1.7488,20,10000,-68,88.2
1,7.3628,-1.8966,-55.25,39.75,-68,88.2
0,2.3317,1.7488,20,10000,-69,88.2
1,7.3628,-1.8966,-55.25,39.75,-69,88.2
0,2.3317,1.7488,20,10000,-70,88.2
1,7.3628,-1.8966,-55.25,39.75,-70,88.2
0,2.3317,1.7488,20,10000,-71,88.2
1,7.3628,-1.8966,-55.25,39.75,-71,88.2
0,2.3317,1.7488,20,10000,-72,88.2
1,7.3628,-1.8966,-55.25,39.75,-72,88.2
0,2.3317,1.7488,20,10000,-73,88.2
1,7.3628,-1.8966,-55.25,39.75,-73,88.2
0,2.3317,1.7488,20,10000,-74,88.2
1,7.3628,-1.8966,-55.25,39.75,-74,88.2
0,2.3317,1.7488,20,10000,-75,88.2
1,7.3628,-1.8966,-55.25,39.75,-75,88.2
0,2.3317,1.7488,20,10000,-76,88.2
1,7.3628,-1.8966,-55.25,39.75,-76,88.2
0,2.3317,1.7488,20,10000,-77,88.2
1,7.3628,-1.8966,-55.25,39.75,-77,88.2
0,2.3317,1.7488,20,10000,-78,88.2
1,7.3628,-1.8966,-55.25,39.75,-78,88.2
0,2.3317,1.7488,20,10000,-79,88.2
1,7.3628,-1.8966,-55.25,39.75,-79,88.2
0,2.3317,1.7488,20,10000,-80,88.2
1,7.3628,-1.8966,-55.25,39.75,-80,88.2
0,2.3317,1.7488,20,10000,-81,88.2
1,7.3628,-1.8966,-55.25,39.75,-81,88.2
0,2.3317,1.7488,20,10000,-82,88.2
1,7.3628,-1.8966,-55.25,39.75,-82,88.2
0,3.7114,2.7836,20,10000,-62,19.05
1,9.6771,-3.5285,-60.15,33.98,-62,19.05
0,3.7114,2.7836,20,10000,-63,19.06
1,9.6771,-3.5285,-60.15,33.98,-63,19.06
0,3.7114,2.7836,20,10000,-64,20.06
1,9.6771,-3.5285,-77.15,33.31,-64,20.06
0,3.7114,2.7836,20,10000,-65,20.29
1,9.6771,-3.5285,-76.15,33.31,-65,20.29
0,3.7114,2.7836,20,10000,-66,20.29
1,9.6771,-3.5285,-75.15,33.32,-66,20.29
0,3.7114,2.7836,20,10000,-67,20.29
1,9.6771,-3.5285,-74.15,33.32,-67,20.29
0,3.7114,2.7836,20,10000,-68,20.52
1,9.6771,-3.5285,-73.15,33.33,-68,20.52
0,3.7114,2.7836,20,10000,-69,20.52
1,9.6771,-3.5285,-72.15,33.34,-69,20.52
0,3.7114,2.7836,20,10000,-70,20.52
1,9.6771,-3.5285,-71.15,33.35,-70,20.52
0,3.7114,2.7836,20,10000,-71,49.71
1,9.6771,-3.5285,-60.15,28.78,-71,49.71
0,3.7114,2.7836,20,10000,-72,38.65
1,9.6771,-3.5285,-69.15,20.58,-72,38.65
0,3.7114,2.7836,20,10000,-73,38.12
1,9.6771,-3.5285,-68.15,21.89,-73,38.12
0,3.7114,2.7836,20,10000,-74,38.03
1,9.6771,-3.5285,-67.15,22.32,-74,38.03
0,3.7114,2.7836,20,10000,-75,38.03
1,9.6771,-3.5285,-66.15,22.61,-75,38.03
0,3.7114,2.7836,20,10000,-76,38.22
1,9.6771,-3.5285,-65.15,22.72,-76,38.22
0,3.7114,2.7836,20,10000,-77,43.15
1,9.6771,-3.5285,-64.15,26.71,-77,43.15
0,3.7114,2.7836,20,10000,-78,38.81
1,9.6771,-3.5285,-63.15,30.43,-78,38.81
0,3.7114,2.7836,20,10000,-79,22.51
1,9.6771,-3.5285,-60.15,33.56,-79,22.51
0,3.7114,2.7836,20,10000,-80,53.59
1,9.6771,-3.5285,-60.15,28.32,-80,53.59
0,3.7114,2.7836,20,10000,-81,53.59
1,9.6771,-3.5285,-60.15,28.32,-81,53.59
0,3.7114,2.7836,20,10000,-82,53.59
1,9.6771,-3.5285,-60.15,28.32,-82,53.59
0,61.6779,46.2584,20,10000,-62,7.8
1,60.5555,55.5419,-80.33,32.55,-62,7.8
0,61.6779,46.2584,20,10000,-63,7.8
1,60.5555,55.5419,-79.33,32.55,-63,7.8
0,61.6779,46.2584,20,10000,-64,7.8
1,60.5555,55.5419,-78.33,32.55,-64,7.8
0,61.6779,46.2584,20,10000,-65,10.22
1,60.5555,55.5419,-77.33,32.35,-65,10.22
0,61.6779,46.2584,20,10000,-66,10.25
1,60.5555,55.5419,-76.33,32.35,-66,10.25
0,61.6779,46.2584,20,10000,-67,8.97
1,60.5555,55.5419,-61.33,32.29,-67,8.97
0,61.6779,46.2584,20,10000,-68,9.32
1,60.5555,55.5419,-74.33,32.33,-68,9.32
0,61.6779,46.2584,20,10000,-69,11.83
1,60.5555,55.5419,-73.33,32.44,-69,11.83
0,61.6779,46.2584,20,10000,-70,7.47
1,60.5555,55.5419,-72.33,32.13,-70,7.47
0,61.6779,46.2584,20,10000,-71,3.44
1,60.5555,55.5419,-71.33,32.69,-71,3.44
0,61.6779,46.2584,20,10000,-72,3.05
1,60.5555,55.5419,-70.33,32.71,-72,3.05
0,61.6779,46.2584,20,10000,-73,8.58
1,60.5555,55.5419,-61.33,32.38,-73,8.58
0,61.6779,46.2584,20,10000,-74,9.09
1,60.5555,55.5419,-61.33,32.79,-74,9.09
0,61.6779,46.2584,20,10000,-75,6.15
1,60.5555,55.5419,-61.33,32.56,-75,6.15
0,61.6779,46.2584,20,10000,-76,6.15
1,60.5555,55.5419,-61.33,32.58,-76,6.15
0,61.6779,46.2584,20,10000,-77,6.15
1,60.5555,55.5419,-61.33,32.59,-77,6.15
0,61.6779,46.2584,20,10000,-78,4.8
1,60.5555,55.5419,-61.33,32.67,-78,4.8
0,61.6779,46.2584,20,10000,-79,8.5
1,60.5555,55.5419,-61.33,32.8,-79,8.5
0,61.6779,46.2584,20,10000,-80,7.73
1,60.5555,55.5419,-61.33,32.4,-80,7.73
0,61.6779,46.2584,20,10000,-81,8.3
1,60.5555,55.5419,-61.33,32.54,-81,8.3
0,61.6779,46.2584,20,10000,-82,2.96
1,60.5555,55.5419,-61.33,33.28,-82,2.96
0,3.2236,2.4177,20,10000,-62,31.55
1,-5.3671,3.2335,-79.05,32.5,-62,31.55
0,3.2236,2.4177,20,10000,-63,30.53
1,-5.3671,3.2335,-60.05,32.02,-63,30.53
0,3.2236,2.4177,20,10000,-64,30.53
1,-5.3671,3.2335,-60.05,32.03,-64,30.53
0,3.2236,2.4177,20,10000,-65,30.54
1,-5.3671,3.2335,-60.05,32.03,-65,30.54
0,3.2236,2.4177,20,10000,-66,30.54
1,-5.3671,3.2335,-60.05,32.03,-66,30.54
0,3.2236,2.4177,20,10000,-67,31.3
1,-5.3671,3.2335,-60.05,31.89,-67,31.3
0,3.2236,2.4177,20,10000,-68,31.33
1,-5.3671,3.2335,-60.05,31.9,-68,31.33
0,3.2236,2.4177,20,10000,-69,27.11
1,-5.3671,3.2335,-60.05,31,-69,27.11
0,3.2236,2.4177,20,10000,-70,28.43
1,-5.3671,3.2335,-71.05,29.54,-70,28.43
0,3.2236,2.4177,20,10000,-71,33.7
1,-5.3671,3.2335,-70.05,26.06,-71,33.7
0,3.2236,2.4177,20,10000,-72,42.23
1,-5.3671,3.2335,-60.05,29.96,-72,42.23
0,3.2236,2.4177,20,10000,-73,34.57
1,-5.3671,3.2335,-60.05,32.31,-73,34.57
0,3.2236,2.4177,20,10000,-74,34.57
1,-5.3671,3.2335,-60.05,32.31,-74,34.57
0,3.2236,2.4177,20,10000,-75,34.57
1,-5.3671,3.2335,-60.05,32.31,-75,34.57
0,3.2236,2.4177,20,10000,-76,34.57
1,-5.3671,3.2335,-60.05,32.31,-76,34.57
0,3.2236,2.4177,20,10000,-77,34.57
1,-5.3671,3.2335,-60.05,32.31,-77,34.57
0,3.2236,2.4177,20,10000,-78,34.57
1,-5.3671,3.2335,-60.05,32.31,-78,34.57
0,3.2236,2.4177,20,10000,-79,34.57
1,-5.3671,3.2335,-60.05,32.31,-79,34.57
0,3.2236,2.4177,20,10000,-80,34.57
1,-5.3671,3.2335,-60.05,32.31,-80,34.57
0,3.2236,2.4177,20,10000,-81,33.36
1,-5.3671,3.2335,-60.05,32.38,-81,33.36
0,3.2236,2.4177,20,10000,-82,34.1
1,-5.3671,3.2335,-60.05,32.44,-82,34.1
0,75.4012,56.5509,20,10000,-62,79.34
1,75.2943,49.513,-57.01,35.84,-62,79.34
0,75.4012,56.5509,20,10000,-63,79.34
1,75.2943,49.513,-57.01,35.84,-63,79.34
0,75.4012,56.5509,20,10000,-64,79.34
1,75.2943,49.513,-57.01,35.84,-64,79.34
0,75.4012,56.5509,20,10000,-65,79.34
1,75.2943,49.513,-57.01,35.84,-65,79.34
0,75.4012,56.5509,20,10000,-66,79.34
1,75.2943,49.513,-57.01,35.84,-66,79.34
0,75.4012,56.5509,20,10000,-67,79.34
1,75.2943,49.513,-57.01,35.84,-67,79.34
0,75.4012,56.5509,20,10000,-68,79.34
1,75.2943,49.513,-57.01,35.84,-68,79.34
0,75.4012,56.5509,20,10000,-69,79.34
1,75.2943,49.513,-57.01,35.84,-69,79.34
0,75.4012,56.5509,20,10000,-70,79.34
1,75.2943,49.513,-57.01,35.84,-70,79.34
0,75.4012,56.5509,20,10000,-71,79.34
1,75.2943,49.513,-57.01,35.84,-71,79.34
0,75.4012,56.5509,20,10000,-72,79.34
1,75.2943,49.513,-57.01,35.84,-72,79.34
0,75.4012,56.5509,20,10000,-73,79.34
1,75.2943,49.513,-57.01,35.84,-73,79.34
0,75.4012,56.5509,20,10000,-74,79.34
1,75.2943,49.513,-57.01,35.84,-74,79.34
0,75.4012,56.5509,20,10000,-75,79.34
1,75.2943,49.513,-57.01,35.84,-75,79.34
0,75.4012,56.5509,20,10000,-76,79.34
1,75.2943,49.513,-57.01,35.84,-76,79.34
0,75.4012,56.5509,20,10000,-77,79.34
1,75.2943,49.513,-57.01,35.84,-77,79.34
0,75.4012,56.5509,20,10000,-78,79.34
1,75.2943,49.513,-57.01,35.84,-78,79.34
0,75.4012,56.5509,20,10000,-79,79.34
1,75.2943,49.513,-57.01,35.84,-79,79.34
0,75.4012,56.5509,20,10000,-80,79.34
1,75.2943,49.513,-57.01,35.84,-80,79.34
0,75.4012,56.5509,20,10000,-81,79.34
1,75.2943,49.513,-57.01,35.84,-81,79.34
0,75.4012,56.5509,20,10000,-82,79.34
1,75.2943,49.513,-57.01,35.84,-82,79.34
0,35.7835,26.8377,20,10000,-62,38.64
1,31.1985,18.8284,-61.12,26.49,-62,38.64
0,35.7835,26.8377,20,10000,-63,38.64
1,31.1985,18.8284,-61.12,26.45,-63,38.64
0,35.7835,26.8377,20,10000,-64,38.64
1,31.1985,18.8284,-61.12,26.45,-64,38.64
0,35.7835,26.8377,20,10000,-65,38.64
1,31.1985,18.8284,-61.12,26.45,-65,38.64
0,35.7835,26.8377,20,10000,-66,38.64
1,31.1985,18.8284,-61.12,26.45,-66,38.64
0,35.7835,26.8377,20,10000,-67,38.64
1,31.1985,18.8284,-61.12,26.45,-67,38.64
0,35.7835,26.8377,20,10000,-68,38.64
1,31.1985,18.8284,-61.12,26.45,-68,38.64
0,35.7835,26.8377,20,10000,-69,37.93
1,31.1985,18.8284,-61.12,26.44,-69,37.93
0,35.7835,26.8377,20,10000,-70,41.8
1,31.1985,18.8284,-61.12,26.37,-70,41.8
0,35.7835,26.8377,20,10000,-71,42.84
1,31.1985,18.8284,-61.12,26.69,-71,42.84
0,35.7835,26.8377,20,10000,-72,42.84
1,31.1985,18.8284,-61.12,26.69,-72,42.84
0,35.7835,26.8377,20,10000,-73,42.84
1,31.1985,18.8284,-61.12,26.69,-73,42.84
0,35.7835,26.8377,20,10000,-74,42.84
1,31.1985,18.8284,-61.12,26.69,-74,42.84
0,35.7835,26.8377,20,10000,-75,42.84
1,31.1985,18.8284,-61.12,26.69,-75,42.84
0,35.7835,26.8377,20,10000,-76,40.52
1,31.1985,18.8284,-61.12,26.57,-76,40.52
0,35.7835,26.8377,20,10000,-77,40.52
1,31.1985,18.8284,-61.12,26.57,-77,40.52
0,35.7835,26.8377,20,10000,-78,40.52
1,31.1985,18.8284,-61.12,26.57,-78,40.52
0,35.7835,26.8377,20,10000,-79,40.52
1,31.1985,18.8284,-61.12,26.57,-79,40.52
0,35.7835,26.8377,20,10000,-80,40.15
1,31.1985,18.8284,-61.12,26.8,-80,40.15
0,35.7835,26.8377,20,10000,-81,39.78
1,31.1985,18.8284,-61.12,26.51,-81,39.78
0,35.7835,26.8377,20,10000,-82,39.78
1,31.1985,18.8284,-61.12,26.51,-82,39.78
0,32.0533,24.04,20,10000,-62,110.35
1,27.4811,23.0181,-51.55,43.35,-62,110.35
0,32.0533,24.04,20,10000,-63,110.35
1,27.4811,23.0181,-51.55,43.35,-63,110.35
0,32.0533,24.04,20,10000,-64,110.35
1,27.4811,23.0181,-51.55,43.35,-64,110.35
0,32.0533,24.04,20,10000,-65,110.35
1,27.4811,23.0181,-51.55,43.35,-65,110.35
0,32.0533,24.04,20,10000,-66,110.35
1,27.4811,23.0181,-51.55,43.35,-66,110.35
0,32.0533,24.04,20,10000,-67,110.35
1,27.4811,23.0181,-51.55,43.35,-67,110.35
0,32.0533,24.04,20,10000,-68,110.35
1,27.4811,23.0181,-51.55,43.35,-68,110.35
0,32.0533,24.04,20,10000,-69,110.35
1,27.4811,23.0181,-51.55,43.35,-69,110.35
0,32.0533,24.04,20,10000,-70,110.35
1,27.4811,23.0181,-51.55,43.35,-70,110.35
0,32.0533,24.04,20,10000,-71,110.35
1,27.4811,23.0181,-51.55,43.35,-71,110.35
0,32.0533,24.04,20,10000,-72,110.35
1,27.4811,23.0181,-51.55,43.35,-72,110.35
0,32.0533,24.04,20,10000,-73,110.35
1,27.4811,23.0181,-51.55,43.35,-73,110.35
0,32.0533,24.04,20,10000,-74,110.35
1,27.4811,23.0181,-51.55,43.35,-74,110.35
0,32.0533,24.04,20,10000,-75,110.35
1,27.4811,23.0181,-51.55,43.35,-75,110.35
0,32.0533,24.04,20,10000,-76,110.35
1,27.4811,23.0181,-51.55,43.35,-76,110.35
0,32.0533,24.04,20,10000,-77,110.35
1,27.4811,23.0181,-51.55,43.35,-77,110.35
0,32.0533,24.04,20,10000,-78,110.35
1,27.4811,23.0181,-51.55,43.35,-78,110.35
0,32.0533,24.04,20,10000,-79,110.35
1,27.4811,23.0181,-51.55,43.35,-79,110.35
0,32.0533,24.04,20,10000,-80,110.35
1,27.4811,23.0181,-51.55,43.35,-80,110.35
0,32.0533,24.04,20,10000,-81,110.35
1,27.4811,23.0181,-51.55,43.35,-81,110.35
0,32.0533,24.04,20,10000,-82,110.35
1,27.4811,23.0181,-51.55,43.35,-82,110.35
0,64.459,48.3443,20,10000,-62,59.44
1,66.4587,58.0586,-62.29,32.03,-62,59.44
0,64.459,48.3443,20,10000,-63,59.44
1,66.4587,58.0586,-62.29,32.03,-63,59.44
0,64.459,48.3443,20,10000,-64,59.44
1,66.4587,58.0586,-62.29,32.03,-64,59.44
0,64.459,48.3443,20,10000,-65,59.44
1,66.4587,58.0586,-62.29,32.03,-65,59.44
0,64.459,48.3443,20,10000,-66,59.44
1,66.4587,58.0586,-62.29,32.03,-66,59.44
0,64.459,48.3443,20,10000,-67,59.44
1,66.4587,58.0586,-62.29,32.03,-67,59.44
0,64.459,48.3443,20,10000,-68,59.44
1,66.4587,58.0586,-62.29,32.03,-68,59.44
0,64.459,48.3443,20,10000,-69,59.44
1,66.4587,58.0586,-62.29,32.03,-69,59.44
0,64.459,48.3443,20,10000,-70,59.44
1,66.4587,58.0586,-62.29,32.03,-70,59.44
0,64.459,48.3443,20,10000,-71,59.44
1,66.4587,58.0586,-62.29,32.03,-71,59.44
0,64.459,48.3443,20,10000,-72,59.44
1,66.4587,58.0586,-62.29,32.03,-72,59.44
0,64.459,48.3443,20,10000,-73,59.44
1,66.4587,58.0586,-62.29,32.03,-73,59.44
0,64.459,48.3443,20,10000,-74,59.44
1,66.4587,58.0586,-62.29,32.03,-74,59.44
0,64.459,48.3443,20,10000,-75,59.44
1,66.4587,58.0586,-62.29,32.03,-75,59.44
0,64.459,48.3443,20,10000,-76,59.44
1,66.4587,58.0586,-62.29,32.03,-76,59.44
0,64.459,48.3443,20,10000,-77,59.44
1,66.4587,58.0586,-62.29,32.03,-77,59.44
0,64.459,48.3443,20,10000,-78,59.44
1,66.4587,58.0586,-62.29,32.03,-78,59.44
0,64.459,48.3443,20,10000,-79,59.44
1,66.4587,58.0586,-62.29,32.03,-79,59.44
0,64.459,48.3443,20,10000,-80,59.44
1,66.4587,58.0586,-62.29,32.03,-80,59.44
0,64.459,48.3443,20,10000,-81,59.44
1,66.4587,58.0586,-62.29,32.03,-81,59.44
0,64.459,48.3443,20,10000,-82,59.44
1,66.4587,58.0586,-62.29,32.03,-82,59.44
0,49.0935,36.8201,20,10000,-62,88.2
1,53.8619,40.7952,-55.24,32.36,-62,88.2
0,49.0935,36.8201,20,10000,-63,88.2
1,53.8619,40.7952,-55.24,32.36,-63,88.2
0,49.0935,36.8201,20,10000,-64,88.2
1,53.8619,40.7952,-55.24,32.36,-64,88.2
0,49.0935,36.8201,20,10000,-65,88.2
1,53.8619,40.7952,-55.24,32.36,-65,88.2
0,49.0935,36.8201,20,10000,-66,88.2
1,53.8619,40.7952,-55.24,32.36,-66,88.2
0,49.0935,36.8201,20,10000,-67,88.2
1,53.8619,40.7952,-55.24,32.36,-67,88.2
0,49.0935,36.8201,20,10000,-68,88.2
1,53.8619,40.7952,-55.24,32.36,-68,88.2
0,49.0935,36.8201,20,10000,-69,88.2
1,53.8619,40.7952,-55.24,32.36,-69,88.2
0,49.0935,36.8201,20,10000,-70,88.2
1,53.8619,40.7952,-55.24,32.36,-70,88.2
0,49.0935,36.8201,20,10000,-71,88.2
1,53.8619,40.7952,-55.24,32.36,-71,88.2
0,49.0935,36.8201,20,10000,-72,88.2
1,53.8619,40.7952,-55.24,32.36,-72,88.2
0,49.0935,36.8201,20,10000,-73,88.2
1,53.8619,40.7952,-55.24,32.36,-73,88.2
0,49.0935,36.8201,20,10000,-74,88.2
1,53.8619,40.7952,-55.24,32.36,-74,88.2
0,49.0935,36.8201,20,10000,-75,88.2
1,53.8619,40.7952,-55.24,32.36,-75,88.2
0,49.0935,36.8201,20,10000,-76,53.98
1,53.8619,40.7952,-55.24,34.65,-76,53.98
0,49.0935,36.8201,20,10000,-77,53.98
1,53.8619,40.7952,-55.24,34.65,-77,53.98
0,49.0935,36.8201,20,10000,-78,44.81
1,53.8619,40.7952,-55.24,34.73,-78,44.81
0,49.0935,36.8201,20,10000,-79,44.81
1,53.8619,40.7952,-55.24,34.73,-79,44.81
0,49.0935,36.8201,20,10000,-80,44.81
1,53.8619,40.7952,-55.24,34.73,-80,44.81
0,49.0935,36.8201,20,10000,-81,44.81
1,53.8619,40.7952,-55.24,34.73,-81,44.81
0,49.0935,36.8201,20,10000,-82,44.81
1,53.8619,40.7952,-55.24,34.73,-82,44.81
0,78.0727,58.5546,20,10000,-62,38.2
1,71.6031,61.1311,-56.85,37.24,-62,38.2
0,78.0727,58.5546,20,10000,-63,38.2
1,71.6031,61.1311,-56.85,37.24,-63,38.2
0,78.0727,58.5546,20,10000,-64,38.2
1,71.6031,61.1311,-56.85,37.24,-64,38.2
0,78.0727,58.5546,20,10000,-65,36.74
1,71.6031,61.1311,-72.85,37.19,-65,36.74
0,78.0727,58.5546,20,10000,-66,36.74
1,71.6031,61.1311,-71.85,37.19,-66,36.74
0,78.0727,58.5546,20,10000,-67,38.05
1,71.6031,61.1311,-56.85,37.38,-67,38.05
0,78.0727,58.5546,20,10000,-68,38.05
1,71.6031,61.1311,-56.85,37.38,-68,38.05
0,78.0727,58.5546,20,10000,-69,38.91
1,71.6031,61.1311,-68.85,37.33,-69,38.91
0,78.0727,58.5546,20,10000,-70,42.29
1,71.6031,61.1311,-56.85,37,-70,42.29
0,78.0727,58.5546,20,10000,-71,42.29
1,71.6031,61.1311,-56.85,37,-71,42.29
0,78.0727,58.5546,20,10000,-72,42.29
1,71.6031,61.1311,-56.85,37,-72,42.29
0,78.0727,58.5546,20,10000,-73,42.29
1,71.6031,61.1311,-56.85,37,-73,42.29
0,78.0727,58.5546,20,10000,-74,42.29
1,71.6031,61.1311,-56.85,37,-74,42.29
0,78.0727,58.5546,20,10000,-75,42.29
1,71.6031,61.1311,-56.85,37,-75,42.29
0,78.0727,58.5546,20,10000,-76,42.29
1,71.6031,61.1311,-56.85,37,-76,42.29
0,78.0727,58.5546,20,10000,-77,42.29
1,71.6031,61.1311,-56.85,37,-77,42.29
0,78.0727,58.5546,20,10000,-78,42.29
1,71.6031,61.1311,-56.85,37,-78,42.29
0,78.0727,58.5546,20,10000,-79,42.29
1,71.6031,61.1311,-56.85,37,-79,42.29
0,78.0727,58.5546,20,10000,-80,42.29
1,71.6031,61.1311,-56.85,37,-80,42.29
0,78.0727,58.5546,20,10000,-81,42.29
1,71.6031,61.1311,-56.85,37,-81,42.29
0,78.0727,58.5546,20,10000,-82,42.29
1,71.6031,61.1311,-56.85,37,-82,42.29
0,12.4627,9.347,20,10000,-62,110.35
1,16.0066,12.3171,-51.38,43.07,-62,110.35
0,12.4627,9.347,20,10000,-63,110.35
1,16.0066,12.3171,-51.38,43.07,-63,110.35
0,12.4627,9.347,20,10000,-64,110.35
1,16.0066,12.3171,-51.38,43.07,-64,110.35
0,12.4627,9.347,20,10000,-65,110.35
1,16.0066,12.3171,-51.38,43.07,-65,110.35
0,12.4627,9.347,20,10000,-66,110.35
1,16.0066,12.3171,-51.38,43.07,-66,110.35
0,12.4627,9.347,20,10000,-67,110.35
1,16.0066,12.3171,-51.38,43.07,-67,110.35
0,12.4627,9.347,20,10000,-68,110.35
1,16.0066,12.3171,-51.38,43.07,-68,110.35
0,12.4627,9.347,20,10000,-69,110.35
1,16.0066,12.3171,-51.38,43.07,-69,110.35
0,12.4627,9.347,20,10000,-70,110.35
1,16.0066,12.3171,-51.38,43.07,-70,110.35
0,12.4627,9.347,20,10000,-71,110.35
1,16.0066,12.3171,-51.38,43.07,-71,110.35
0,12.4627,9.347,20,10000,-72,110.35
1,16.0066,12.3171,-51.38,43.07,-72,110.35
0,12.4627,9.347,20,10000,-73,110.35
1,16.0066,12.3171,-51.38,43.07,-73,110.35
0,12.4627,9.347,20,10000,-74,110.35
1,16.0066,12.3171,-51.38,43.07,-74,110.35
0,12.4627,9.347,20,10000,-75,110.35
1,16.0066,12.3171,-51.38,43.07,-75,110.35
0,12.4627,9.347,20,10000,-76,110.35
1,16.0066,12.3171,-51.38,43.07,-76,110.35
0,12.4627,9.347,20,10000,-77,110.35
1,16.0066,12.3171,-51.38,43.07,-77,110.35
0,12.4627,9.347,20,10000,-78,110.35
